message_id,route,risk,sensitivity_types,recommended_action,reason
MSG_0953,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0954,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0955,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0956,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0957,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0958,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0959,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0960,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0961,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0962,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0963,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0964,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0965,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0966,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0967,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0968,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0969,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0970,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0971,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0972,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0973,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0974,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0975,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0976,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0977,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0978,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0979,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0980,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0981,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0982,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0983,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0984,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0985,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0986,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0987,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0988,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0989,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0990,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0991,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0992,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0993,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0994,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0995,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0996,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0997,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0998,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_0999,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1000,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1001,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1002,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1003,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1004,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1005,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1006,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1007,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1008,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1009,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1010,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1011,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1012,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1013,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1014,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1015,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1016,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1017,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1018,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1019,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1020,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1021,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1022,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1023,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1024,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1025,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1026,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1027,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1028,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1029,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1030,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1031,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1032,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1033,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1034,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1035,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1036,blocked,high,one_time_password,do_not_store,Contains high-risk sensitive information (one_time_password); blocked from any further/external processing.
MSG_1037,blocked,high,authentication_token,do_not_store,Contains high-risk sensitive information (authentication_token); blocked from any further/external processing.
MSG_1038,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_1039,ask_for_confirmation,medium,private_address,ask_for_confirmation,Contains medium-risk personal information (private_address); requires human confirmation before storage or further action.
MSG_1040,ask_for_confirmation,medium,private_contact_detail,ask_for_confirmation,Contains medium-risk personal information (private_contact_detail); requires human confirmation before storage or further action.
MSG_1041,ask_for_confirmation,medium,health_information,ask_for_confirmation,Contains medium-risk personal information (health_information); requires human confirmation before storage or further action.
MSG_1042,blocked,high,password,do_not_store,Contains high-risk sensitive information (password); blocked from any further/external processing.
MSG_1043,blocked,high,personal_identification_number,do_not_store,Contains high-risk sensitive information (personal_identification_number); blocked from any further/external processing.
MSG_1044,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_1045,blocked,high,authentication_token,do_not_store,Contains high-risk sensitive information (authentication_token); blocked from any further/external processing.
MSG_1046,blocked,high,one_time_password,do_not_store,Contains high-risk sensitive information (one_time_password); blocked from any further/external processing.
MSG_1047,blocked,high,authentication_token,do_not_store,Contains high-risk sensitive information (authentication_token); blocked from any further/external processing.
MSG_1048,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_1049,ask_for_confirmation,medium,private_address,ask_for_confirmation,Contains medium-risk personal information (private_address); requires human confirmation before storage or further action.
MSG_1050,ask_for_confirmation,medium,private_contact_detail,ask_for_confirmation,Contains medium-risk personal information (private_contact_detail); requires human confirmation before storage or further action.
MSG_1051,ask_for_confirmation,medium,health_information,ask_for_confirmation,Contains medium-risk personal information (health_information); requires human confirmation before storage or further action.
MSG_1052,blocked,high,password,do_not_store,Contains high-risk sensitive information (password); blocked from any further/external processing.
MSG_1053,blocked,high,personal_identification_number,do_not_store,Contains high-risk sensitive information (personal_identification_number); blocked from any further/external processing.
MSG_1054,blocked,high,bank_or_payment_details,do_not_store,Contains high-risk sensitive information (bank_or_payment_details); blocked from any further/external processing.
MSG_1055,blocked,high,authentication_token,do_not_store,Contains high-risk sensitive information (authentication_token); blocked from any further/external processing.
MSG_1056,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1057,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1058,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1059,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1060,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1061,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1062,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1063,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1064,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1065,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1066,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1067,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1068,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1069,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1070,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1071,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1072,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1073,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1074,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1075,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1076,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1077,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1078,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1079,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
MSG_1080,process_locally,none,,process_locally,No sensitive information detected; safe to process locally with no restriction.
